Date,Adj Close,Daily Returns,Cumulative Returns,Kumudha,Signals
2023-05-08,172.79904174804688,-0.0004032967412228674,0.14293064843037895,0.14293064843037895,1
2023-05-09,171.07603454589844,-0.009971161788389445,0.1329594866419895,0.1329594866419895,1
2023-05-10,172.85879516601562,0.010420867100697766,0.14338035374268726,0.14338035374268726,1
2023-05-11,173.04803466796875,0.0010947635136029795,0.14447511725629025,0.14447511725629025,1
2023-05-12,172.11053466796875,-0.0054175709178021164,0.13905754633848813,0.13905754633848813,1
2023-05-15,171.61187744140625,-0.002897307985966674,0.13616023835252145,0.13616023835252145,0
2023-05-16,171.61187744140625,0.0,0.13616023835252145,0.13616023835252145,0
2023-05-17,172.230224609375,0.0036031723280917625,0.1397634106806132,0.1397634106806132,1
2023-05-18,174.58392333984375,0.013666002792523974,0.15342941347313718,0.15342941347313718,1
2023-05-19,174.6936492919922,0.0006284997498586728,0.15405791322299586,0.15405791322299586,0
2023-05-22,173.73619079589844,-0.005480785935689072,0.1485771272873068,0.1485771272873068,0
2023-05-23,171.1032257080078,-0.015154960378887184,0.1334221669084196,0.1334221669084196,0
2023-05-24,171.38247680664062,0.001632062151238235,0.13505422905965783,0.13505422905965783,0
2023-05-25,172.5294189453125,0.006692295268704122,0.14174652432836196,0.14174652432836196,0
2023-05-26,174.96292114257812,0.014104853607818527,0.15585137793618048,0.15585137793618048,1
2023-05-30,176.82794189453125,0.010659519970138762,0.16651089790631923,0.16651089790631923,0
2023-05-31,176.778076171875,-0.00028200137445467943,0.16622889653186457,0.16622889653186457,1
2023-06-01,179.61050415039062,0.01602250708827579,0.18225140362014036,0.18225140362014036,1
2023-06-02,180.4682159423828,0.0047753988334335515,0.18702680245357392,0.18702680245357392,1
2023-06-05,179.10186767578125,-0.007571129683233472,0.17945567277034044,0.17945567277034044,1
2023-06-06,178.7328643798828,-0.002060298425064025,0.1773953743452764,0.1773953743452764,1
2023-06-07,177.3465576171875,-0.0077563058562572194,0.1696390684890192,0.1696390684890192,1
2023-06-08,180.0892333984375,0.015465063534924764,0.18510413202394396,0.18510413202394396,1
2023-06-09,180.4781951904297,0.002159828128823398,0.18726396015276736,0.18726396015276736,0
2023-06-12,183.3006591796875,0.0156388088116668,0.20290276896443415,0.20290276896443415,1
2023-06-13,182.82192993164062,-0.0026117159108390454,0.2002910530535951,0.2002910530535951,0
2023-06-14,183.46023559570312,0.0034914064428767945,0.2037824594964719,0.2037824594964719,1
2023-06-15,185.51475524902344,0.011198719148316803,0.2149811786447887,0.2149811786447887,1
2023-06-16,184.42764282226562,-0.005859978228138999,0.2091212004166497,0.2091212004166497,1
2023-06-20,184.5174102783203,0.0004867353650515238,0.20960793578170123,0.20960793578170123,1
2023-06-21,183.47021484375,-0.005675320464289822,0.20393261531741141,0.20393261531741141,1
2023-06-22,186.50210571289062,0.01652524837190982,0.22045786368932124,0.22045786368932124,1
2023-06-23,186.18295288085938,-0.001711255917520672,0.21874660777180058,0.21874660777180058,1
2023-06-26,184.77671813964844,-0.007552972597393508,0.21119363517440706,0.21119363517440706,0
2023-06-27,187.5592803955078,0.015059052265212342,0.2262526874396194,0.2262526874396194,1
2023-06-28,188.74612426757812,0.006327833363231107,0.23258052080285052,0.23258052080285052,1
2023-06-29,189.085205078125,0.001796491513998842,0.23437701231684938,0.23437701231684938,0
2023-06-30,193.45355224609375,0.02310253288280204,0.25747954519965144,0.25747954519965144,1
2023-07-03,191.9475860595703,-0.007784639615237907,0.24969490558441354,0.24969490558441354,0
2023-07-05,190.82058715820312,-0.00587138877077322,0.2438235168136403,0.2438235168136403,1
2023-07-06,191.29930114746094,0.0025087124842610737,0.24633222929790138,0.24633222929790138,1
2023-07-07,190.17230224609375,-0.005891286035062161,0.2404409432628392,0.2404409432628392,1
2023-07-10,188.1078338623047,-0.010855778467242424,0.2295851647955968,0.2295851647955968,1
2023-07-11,187.57923889160156,-0.0028100635675282807,0.22677510122806852,0.22677510122806852,0
2023-07-12,189.26473999023438,0.008985541836038854,0.23576064306410738,0.23576064306410738,0
2023-07-13,190.03268432617188,0.004057514019659046,0.23981815708376641,0.23981815708376641,0
2023-07-14,190.1822967529297,0.0007872983917914768,0.2406054554755579,0.2406054554755579,0
2023-07-17,193.47349548339844,0.017305494710395806,0.2579109501859537,0.2579109501859537,0
2023-07-18,193.2141876220703,-0.00134027588988475,0.256570674296069,0.256570674296069,0
2023-07-19,194.58055114746094,0.007071755662494368,0.26364242995856335,0.26364242995856335,1
2023-07-20,192.6157989501953,-0.010097371940203093,0.25354505801836025,0.25354505801836025,0
2023-07-21,191.42897033691406,-0.0061616368945318365,0.2473834211238284,0.2473834211238284,1
2023-07-24,192.23680114746094,0.004220002903035505,0.2516034240268639,0.2516034240268639,0
2023-07-25,193.10447692871094,0.00451357792093317,0.2561170019477971,0.2561170019477971,0
2023-07-26,193.98214721679688,0.004545054066301892,0.260662056014099,0.260662056014099,0
2023-07-27,192.70555114746094,-0.006580997724028685,0.25408105829007027,0.25408105829007027,0
2023-07-28,195.30860900878906,0.013507954731082081,0.26758901302115234,0.26758901302115234,0
2023-07-31,195.9269561767578,0.0031660005726676585,0.27075501359382,0.27075501359382,-1
2023-08-01,195.0891876220703,-0.004275922879808826,0.27075501359382,0.27075501359382,-1
2023-08-02,192.0672607421875,-0.015489976234546296,0.27075501359382,0.27075501359382,-1
2023-08-03,190.6610107421875,-0.007321653854831688,0.27075501359382,0.27075501359382,-1
2023-08-04,181.50546264648438,-0.0480200333569158,0.27075501359382,0.27075501359382,-1
2023-08-07,178.37380981445312,-0.0172537662854298,0.27075501359382,0.27075501359382,0
2023-08-08,179.32127380371094,0.00531167658662097,0.27075501359382,0.27075501359382,0
2023-08-09,177.715576171875,-0.00895430641204105,0.27075501359382,0.27075501359382,-1
2023-08-10,177.49615478515625,-0.0012346772941643552,0.27075501359382,0.27075501359382,-1
2023-08-11,177.5560760498047,0.00033759190288356955,0.27075501359382,0.27075501359382,-1
2023-08-14,179.22389221191406,0.009393179885556553,0.27075501359382,0.27075501359382,0
2023-08-15,177.21652221679688,-0.01120034818094273,0.27075501359382,0.27075501359382,-1
2023-08-16,176.3376922607422,-0.004959074611449466,0.27075501359382,0.27075501359382,-1
2023-08-17,173.7710723876953,-0.014555140424837453,0.27075501359382,0.27075501359382,0
2023-08-18,174.2604217529297,0.0028160576930929136,0.27075501359382,0.27075501359382,1
2023-08-21,175.608642578125,0.007736816034491469,0.2784918296283114,0.2784918296283114,0
2023-08-22,176.99681091308594,0.007904897586936062,0.2863967272152475,0.2863967272152475,0
2023-08-23,180.88169860839844,0.021948913515849554,0.30834564073109705,0.30834564073109705,1
2023-08-24,176.14793395996094,-0.026170500856949098,0.28217513987414794,0.28217513987414794,0
2023-08-25,178.375,0.012643157316538738,0.2948182971906867,0.2948182971906867,1
2023-08-28,179.9529266357422,0.008846119892037492,0.3036644170827242,0.3036644170827242,0
2023-08-29,183.87774658203125,0.021810259047543138,0.3254746761302673,0.3254746761302673,1
2023-08-30,187.40310668945312,0.019172304277990198,0.34464698040825753,0.34464698040825753,1
2023-08-31,187.62281799316406,0.0011723994740120423,0.3458193798822696,0.3458193798822696,0
2023-09-01,189.2107391357422,0.008463369005767624,0.3542827488880372,0.3542827488880372,-1
2023-09-05,189.45040893554688,0.0012666818009349106,0.3542827488880372,0.3542827488880372,0
2023-09-06,182.66934204101562,-0.03579336108394595,0.3542827488880372,0.3542827488880372,0
2023-09-07,177.32638549804688,-0.02924933370466222,0.3542827488880372,0.3542827488880372,1
2023-09-08,177.945556640625,0.003491703396756738,0.35777445228479393,0.35777445228479393,-1
2023-09-11,179.12400817871094,0.006622539839339247,0.35777445228479393,0.35777445228479393,-1
2023-09-12,176.0680389404297,-0.017060634525508874,0.35777445228479393,0.35777445228479393,0
2023-09-13,173.9807891845703,-0.01185479072988124,0.35777445228479393,0.35777445228479393,-1
2023-09-14,175.5087890625,0.008782578151825052,0.35777445228479393,0.35777445228479393,0
2023-09-15,174.77972412109375,-0.004154008157087931,0.35777445228479393,0.35777445228479393,-1
2023-09-18,177.73583984375,0.01691337904051242,0.35777445228479393,0.35777445228479393,0
2023-09-19,178.8343963623047,0.006180838482100422,0.35777445228479393,0.35777445228479393,0
2023-09-20,175.2591094970703,-0.019992165589840558,0.35777445228479393,0.35777445228479393,-1
2023-09-21,173.70115661621094,-0.008889425978085426,0.35777445228479393,0.35777445228479393,0
2023-09-22,174.5600128173828,0.004944447221324495,0.35777445228479393,0.35777445228479393,0
2023-09-25,175.84832763671875,0.0073803547475888255,0.35777445228479393,0.35777445228479393,0
2023-09-26,171.73374938964844,-0.02339844968881666,0.35777445228479393,0.35777445228479393,-1
2023-09-27,170.20574951171875,-0.008897493261285486,0.35777445228479393,0.35777445228479393,0
2023-09-28,170.46542358398438,0.0015256480642432488,0.35777445228479393,0.35777445228479393,1
2023-09-29,170.9847412109375,0.0030464689908054534,0.3608209212755994,0.3608209212755994,0
2023-10-02,173.52139282226562,0.014835543764684548,0.37565646504028394,0.37565646504028394,1
2023-10-03,172.1731719970703,-0.007769767192776439,0.3678866978475075,0.3678866978475075,0
2023-10-04,173.4315185546875,0.007308609947887813,0.3751953077953953,0.3751953077953953,0
2023-10-05,174.67987060546875,0.007197953758258836,0.3823932615536541,0.3823932615536541,0
2023-10-06,177.25648498535156,0.01475049398051332,0.3971437555341674,0.3971437555341674,1
2023-10-09,178.75450134277344,0.008451123001483814,0.40559487853565124,0.40559487853565124,1
2023-10-10,178.15528869628906,-0.003352154166654218,0.402242724368997,0.402242724368997,0
2023-10-11,179.5634307861328,0.007904015087894954,0.41014673945689195,0.41014673945689195,0
2023-10-12,180.4722442626953,0.005061239209919825,0.41520797866681175,0.41520797866681175,0
2023-10-13,178.61468505859375,-0.010292769459871625,0.40491520920694013,0.40491520920694013,0
2023-10-16,178.48486328125,-0.0007268258894903436,0.4041883833174498,0.4041883833174498,0
2023-10-17,176.9169158935547,-0.008784763922667199,0.3954036193947826,0.3954036193947826,0
2023-10-18,175.608642578125,-0.007394845816873917,0.38800877357790864,0.38800877357790864,-1
2023-10-19,175.22915649414062,-0.002160976125167352,0.38800877357790864,0.38800877357790864,0
2023-10-20,172.6525421142578,-0.014704256023562895,0.38800877357790864,0.38800877357790864,-1
2023-10-23,172.7723846435547,0.0006941254836408128,0.38800877357790864,0.38800877357790864,0
2023-10-24,173.21180725097656,0.0025433613614145815,0.38800877357790864,0.38800877357790864,-1
2023-10-25,170.87489318847656,-0.013491655676301043,0.38800877357790864,0.38800877357790864,-1
2023-10-26,166.67042541503906,-0.024605532708657986,0.38800877357790864,0.38800877357790864,0
2023-10-27,167.99867248535156,0.007969302694253813,0.38800877357790864,0.38800877357790864,-1
2023-10-30,170.06593322753906,0.012305220699691852,0.38800877357790864,0.38800877357790864,0
2023-10-31,170.54531860351562,0.00281882071781637,0.38800877357790864,0.38800877357790864,1
2023-11-01,173.74110412597656,0.018738629407298545,0.4067474029852072,0.4067474029852072,1
2023-11-02,177.3363800048828,0.02069329475596851,0.42744069774117566,0.42744069774117566,1
2023-11-03,176.41757202148438,-0.005181159011891067,0.42225953872928457,0.42225953872928457,1
2023-11-06,178.9941864013672,0.014605202590414456,0.43686474131969905,0.43686474131969905,1
2023-11-07,181.58078002929688,0.014450713064667059,0.4513154543843661,0.4513154543843661,1
2023-11-08,182.6493682861328,0.005884919409771936,0.457200373794138,0.457200373794138,0
2023-11-09,182.1699981689453,-0.002624537504211532,0.4545758362899265,0.4545758362899265,0
2023-11-10,186.39999389648438,0.02322004594640301,0.4777958822363295,0.4777958822363295,0
2023-11-13,184.8000030517578,-0.008583642151915002,0.46921224008441453,0.46921224008441453,-1
2023-11-14,187.44000244140625,0.014285710747034134,0.46921224008441453,0.46921224008441453,-1
2023-11-15,188.00999450683594,0.003040930740533185,0.46921224008441453,0.46921224008441453,-1
2023-11-16,189.7100067138672,0.009042137421951993,0.46921224008441453,0.46921224008441453,-1
2023-11-17,189.69000244140625,-0.00010544658559371213,0.46921224008441453,0.46921224008441453,-1
2023-11-20,191.4499969482422,0.009278267089376974,0.46921224008441453,0.46921224008441453,-1
2023-11-21,190.63999938964844,-0.0042308569940208976,0.46921224008441453,0.46921224008441453,-1
2023-11-22,191.30999755859375,0.003514467955782488,0.46921224008441453,0.46921224008441453,-1
2023-11-24,189.97000122070312,-0.0070043194552873046,0.46921224008441453,0.46921224008441453,-1
2023-11-27,189.7899932861328,-0.0009475597905649487,0.46921224008441453,0.46921224008441453,-1
2023-11-28,190.39999389648438,0.003214082048213723,0.46921224008441453,0.46921224008441453,-1
2023-11-29,189.3699951171875,-0.005409657627703807,0.46921224008441453,0.46921224008441453,-1
2023-11-30,189.9499969482422,0.0030627968844576777,0.46921224008441453,0.46921224008441453,-1
2023-12-01,191.24000549316406,0.0067913059523416475,0.46921224008441453,0.46921224008441453,-1
2023-12-04,189.42999267578125,-0.009464613916503531,0.46921224008441453,0.46921224008441453,-1
2023-12-05,193.4199981689453,0.0210632193814902,0.46921224008441453,0.46921224008441453,0
2023-12-06,192.32000732421875,-0.005687058500361274,0.46921224008441453,0.46921224008441453,-1
2023-12-07,194.27000427246094,0.010139334827264358,0.46921224008441453,0.46921224008441453,-1
2023-12-08,195.7100067138672,0.007412376639404748,0.46921224008441453,0.46921224008441453,-1
2023-12-11,193.17999267578125,-0.012927361664163039,0.46921224008441453,0.46921224008441453,-1
2023-12-12,194.7100067138672,0.007920147510585104,0.46921224008441453,0.46921224008441453,-1
2023-12-13,197.9600067138672,0.01669148933252302,0.46921224008441453,0.46921224008441453,0
2023-12-14,198.11000061035156,0.0007576979763451779,0.46921224008441453,0.46921224008441453,0
2023-12-15,197.57000732421875,-0.002725724519050842,0.46921224008441453,0.46921224008441453,0
2023-12-18,195.88999938964844,-0.00850335512623313,0.46921224008441453,0.46921224008441453,-1
2023-12-19,196.94000244140625,0.005360166700849449,0.46921224008441453,0.46921224008441453,-1
2023-12-20,194.8300018310547,-0.010713925988598135,0.46921224008441453,0.46921224008441453,-1
2023-12-21,194.67999267578125,-0.0007699489496669859,0.46921224008441453,0.46921224008441453,-1
2023-12-22,193.60000610351562,-0.005547496470601513,0.46921224008441453,0.46921224008441453,-1
